County Name,State,FIPS County Code,Link,url,q1_credit,credit_percent
LA SALLE,IL,17099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017099,"<span class=""series-meta-observation-value"">20.93777</span>",20.93777
LAWRENCE,IL,17101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017101,"<span class=""series-meta-observation-value"">25.00000</span>",25.00000
LEE,IL,17103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017103,"<span class=""series-meta-observation-value"">19.75662</span>",19.75662
LIVINGSTON,IL,17105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017105,"<span class=""series-meta-observation-value"">21.40468</span>",21.40468
LOGAN,IL,17107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017107,"<span class=""series-meta-observation-value"">24.15730</span>",24.15730
MC DONOUGH,IL,17109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017109,"<span class=""series-meta-observation-value"">21.73058</span>",21.73058
MC HENRY,IL,17111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017111,"<span class=""series-meta-observation-value"">17.26902</span>",17.26902
MC LEAN,IL,17113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017113,"<span class=""series-meta-observation-value"">17.73806</span>",17.73806
MACON,IL,17115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017115,"<span class=""series-meta-observation-value"">26.28844</span>",26.28844
MACOUPIN,IL,17117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017117,"<span class=""series-meta-observation-value"">21.13300</span>",21.13300
MADISON,IL,17119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017119,"<span class=""series-meta-observation-value"">22.17801</span>",22.17801
MARION,IL,17121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017121,"<span class=""series-meta-observation-value"">29.98783</span>",29.98783
MARSHALL,IL,17123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017123,"<span class=""series-meta-observation-value"">21.22371</span>",21.22371
MASON,IL,17125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017125,"<span class=""series-meta-observation-value"">21.70139</span>",21.70139
MASSAC,IL,17127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017127,"<span class=""series-meta-observation-value"">29.40299</span>",29.40299
MENARD,IL,17129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017129,"<span class=""series-meta-observation-value"">16.30824</span>",16.30824
MERCER,IL,17131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017131,"<span class=""series-meta-observation-value"">15.57143</span>",15.57143
MONROE,IL,17133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017133,"<span class=""series-meta-observation-value"">13.10712</span>",13.10712
MONTGOMERY,IL,17135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017135,"<span class=""series-meta-observation-value"">23.33629</span>",23.33629
MORGAN,IL,17137,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017137,"<span class=""series-meta-observation-value"">20.91413</span>",20.91413
MOULTRIE,IL,17139,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017139,"<span class=""series-meta-observation-value"">18.41652</span>",18.41652
OGLE,IL,17141,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017141,"<span class=""series-meta-observation-value"">19.40167</span>",19.40167
PEORIA,IL,17143,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017143,"<span class=""series-meta-observation-value"">23.93219</span>",23.93219
PERRY,IL,17145,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017145,"<span class=""series-meta-observation-value"">22.20874</span>",22.20874
PIATT,IL,17147,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017147,"<span class=""series-meta-observation-value"">16.27586</span>",16.27586
PIKE,IL,17149,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017149,"<span class=""series-meta-observation-value"">25.49858</span>",25.49858
POPE,IL,17151,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017151,"<span class=""series-meta-observation-value"">22.58065</span>",22.58065
PULASKI,IL,17153,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017153,"<span class=""series-meta-observation-value"">31.67421</span>",31.67421
PUTNAM,IL,17155,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017155,"<span class=""series-meta-observation-value"">16.39344</span>",16.39344
RANDOLPH,IL,17157,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017157,"<span class=""series-meta-observation-value"">20.75472</span>",20.75472
RICHLAND,IL,17159,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017159,"<span class=""series-meta-observation-value"">20.46444</span>",20.46444
ROCK ISLAND,IL,17161,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017161,"<span class=""series-meta-observation-value"">21.41473</span>",21.41473
ST. CLAIR,IL,17163,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017163,"<span class=""series-meta-observation-value"">28.18438</span>",28.18438
SALINE,IL,17165,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017165,"<span class=""series-meta-observation-value"">29.05028</span>",29.05028
SANGAMON,IL,17167,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017167,"<span class=""series-meta-observation-value"">21.15543</span>",21.15543
SCHUYLER,IL,17169,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017169,"<span class=""series-meta-observation-value"">20.64057</span>",20.64057
SCOTT,IL,17171,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017171,"<span class=""series-meta-observation-value"">22.88557</span>",22.88557
SHELBY,IL,17173,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017173,"<span class=""series-meta-observation-value"">19.23510</span>",19.23510
STARK,IL,17175,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017175,"<span class=""series-meta-observation-value"">17.84038</span>",17.84038
STEPHENSON,IL,17177,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017177,"<span class=""series-meta-observation-value"">21.10885</span>",21.10885
TAZEWELL,IL,17179,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017179,"<span class=""series-meta-observation-value"">18.03915</span>",18.03915
UNION,IL,17181,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017181,"<span class=""series-meta-observation-value"">26.30174</span>",26.30174
VERMILION,IL,17183,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017183,"<span class=""series-meta-observation-value"">29.33499</span>",29.33499
WABASH,IL,17185,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017185,"<span class=""series-meta-observation-value"">24.64066</span>",24.64066
WARREN,IL,17187,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017187,"<span class=""series-meta-observation-value"">21.77778</span>",21.77778
WASHINGTON,IL,17189,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017189,"<span class=""series-meta-observation-value"">14.46945</span>",14.46945
WAYNE,IL,17191,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017191,"<span class=""series-meta-observation-value"">20.03012</span>",20.03012
WHITE,IL,17193,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017193,"<span class=""series-meta-observation-value"">23.64532</span>",23.64532
WHITESIDE,IL,17195,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017195,"<span class=""series-meta-observation-value"">21.24005</span>",21.24005
WILL,IL,17197,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017197,"<span class=""series-meta-observation-value"">20.81126</span>",20.81126
WILLIAMSON,IL,17199,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017199,"<span class=""series-meta-observation-value"">24.58234</span>",24.58234
WINNEBAGO,IL,17201,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017201,"<span class=""series-meta-observation-value"">24.24217</span>",24.24217
WOODFORD,IL,17203,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017203,"<span class=""series-meta-observation-value"">14.38356</span>",14.38356
STATEWIDE,IL,17990,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME017990,,
ADAMS,IN,18001,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018001,"<span class=""series-meta-observation-value"">17.61006</span>",17.61006
ALLEN,IN,18003,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018003,"<span class=""series-meta-observation-value"">23.68745</span>",23.68745
BARTHOLOMEW,IN,18005,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018005,"<span class=""series-meta-observation-value"">20.22080</span>",20.22080
BENTON,IN,18007,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018007,"<span class=""series-meta-observation-value"">21.97802</span>",21.97802
BLACKFORD,IN,18009,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018009,"<span class=""series-meta-observation-value"">24.62963</span>",24.62963
BOONE,IN,18011,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018011,"<span class=""series-meta-observation-value"">16.53650</span>",16.53650
BROWN,IN,18013,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018013,"<span class=""series-meta-observation-value"">17.67305</span>",17.67305
CARROLL,IN,18015,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018015,"<span class=""series-meta-observation-value"">23.12925</span>",23.12925
CASS,IN,18017,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018017,"<span class=""series-meta-observation-value"">25.38308</span>",25.38308
CLARK,IN,18019,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018019,"<span class=""series-meta-observation-value"">26.28242</span>",26.28242
CLAY,IN,18021,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018021,"<span class=""series-meta-observation-value"">23.78049</span>",23.78049
CLINTON,IN,18023,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018023,"<span class=""series-meta-observation-value"">24.23133</span>",24.23133
CRAWFORD,IN,18025,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018025,"<span class=""series-meta-observation-value"">18.18182</span>",18.18182
DAVIESS,IN,18027,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018027,"<span class=""series-meta-observation-value"">18.73016</span>",18.73016
DEARBORN,IN,18029,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018029,"<span class=""series-meta-observation-value"">20.13359</span>",20.13359
DECATUR,IN,18031,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018031,"<span class=""series-meta-observation-value"">23.63299</span>",23.63299
DE KALB,IN,18033,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018033,"<span class=""series-meta-observation-value"">23.53585</span>",23.53585
DELAWARE,IN,18035,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018035,"<span class=""series-meta-observation-value"">25.54629</span>",25.54629
DUBOIS,IN,18037,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018037,"<span class=""series-meta-observation-value"">15.65315</span>",15.65315
ELKHART,IN,18039,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018039,"<span class=""series-meta-observation-value"">24.25635</span>",24.25635
FAYETTE,IN,18041,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018041,"<span class=""series-meta-observation-value"">25.41544</span>",25.41544
FLOYD,IN,18043,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018043,"<span class=""series-meta-observation-value"">20.64591</span>",20.64591
FOUNTAIN,IN,18045,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018045,"<span class=""series-meta-observation-value"">23.90029</span>",23.90029
FRANKLIN,IN,18047,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018047,"<span class=""series-meta-observation-value"">18.68020</span>",18.68020
FULTON,IN,18049,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018049,"<span class=""series-meta-observation-value"">25.94655</span>",25.94655
GIBSON,IN,18051,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018051,"<span class=""series-meta-observation-value"">20.62004</span>",20.62004
GRANT,IN,18053,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018053,"<span class=""series-meta-observation-value"">26.76542</span>",26.76542
GREENE,IN,18055,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018055,"<span class=""series-meta-observation-value"">24.66063</span>",24.66063
HAMILTON,IN,18057,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018057,"<span class=""series-meta-observation-value"">13.59865</span>",13.59865
HANCOCK,IN,18059,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018059,"<span class=""series-meta-observation-value"">19.22964</span>",19.22964
HARRISON,IN,18061,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018061,"<span class=""series-meta-observation-value"">19.59620</span>",19.59620
HENDRICKS,IN,18063,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018063,"<span class=""series-meta-observation-value"">20.06430</span>",20.06430
HENRY,IN,18065,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018065,"<span class=""series-meta-observation-value"">23.69215</span>",23.69215
HOWARD,IN,18067,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018067,"<span class=""series-meta-observation-value"">23.55756</span>",23.55756
HUNTINGTON,IN,18069,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018069,"<span class=""series-meta-observation-value"">21.27237</span>",21.27237
JACKSON,IN,18071,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018071,"<span class=""series-meta-observation-value"">25.32285</span>",25.32285
JASPER,IN,18073,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018073,"<span class=""series-meta-observation-value"">19.82249</span>",19.82249
JAY,IN,18075,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018075,"<span class=""series-meta-observation-value"">20.13889</span>",20.13889
JEFFERSON,IN,18077,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018077,"<span class=""series-meta-observation-value"">22.88732</span>",22.88732
JENNINGS,IN,18079,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018079,"<span class=""series-meta-observation-value"">25.92593</span>",25.92593
JOHNSON,IN,18081,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018081,"<span class=""series-meta-observation-value"">22.67336</span>",22.67336
KNOX,IN,18083,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018083,"<span class=""series-meta-observation-value"">24.19253</span>",24.19253
KOSCIUSKO,IN,18085,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018085,"<span class=""series-meta-observation-value"">20.28288</span>",20.28288
LAGRANGE,IN,18087,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018087,"<span class=""series-meta-observation-value"">14.75410</span>",14.75410
LAKE,IN,18089,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018089,"<span class=""series-meta-observation-value"">27.47672</span>",27.47672
LA PORTE,IN,18091,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018091,"<span class=""series-meta-observation-value"">25.03220</span>",25.03220
LAWRENCE,IN,18093,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018093,"<span class=""series-meta-observation-value"">23.33826</span>",23.33826
MADISON,IN,18095,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018095,"<span class=""series-meta-observation-value"">27.33009</span>",27.33009
MARION,IN,18097,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018097,"<span class=""series-meta-observation-value"">30.86158</span>",30.86158
MARSHALL,IN,18099,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018099,"<span class=""series-meta-observation-value"">18.03985</span>",18.03985
MARTIN,IN,18101,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018101,"<span class=""series-meta-observation-value"">17.78846</span>",17.78846
MIAMI,IN,18103,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018103,"<span class=""series-meta-observation-value"">25.21552</span>",25.21552
MONROE,IN,18105,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018105,"<span class=""series-meta-observation-value"">16.18210</span>",16.18210
MONTGOMERY,IN,18107,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018107,"<span class=""series-meta-observation-value"">23.75622</span>",23.75622
MORGAN,IN,18109,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018109,"<span class=""series-meta-observation-value"">23.20808</span>",23.20808
NEWTON,IN,18111,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018111,"<span class=""series-meta-observation-value"">22.86184</span>",22.86184
NOBLE,IN,18113,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018113,"<span class=""series-meta-observation-value"">22.28571</span>",22.28571
OHIO,IN,18115,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018115,"<span class=""series-meta-observation-value"">25.70533</span>",25.70533
ORANGE,IN,18117,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018117,"<span class=""series-meta-observation-value"">20.90800</span>",20.90800
OWEN,IN,18119,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018119,"<span class=""series-meta-observation-value"">23.87733</span>",23.87733
PARKE,IN,18121,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018121,"<span class=""series-meta-observation-value"">24.17582</span>",24.17582
PERRY,IN,18123,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018123,"<span class=""series-meta-observation-value"">20.21136</span>",20.21136
PIKE,IN,18125,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018125,"<span class=""series-meta-observation-value"">19.81818</span>",19.81818
PORTER,IN,18127,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018127,"<span class=""series-meta-observation-value"">21.56408</span>",21.56408
POSEY,IN,18129,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018129,"<span class=""series-meta-observation-value"">17.86372</span>",17.86372
PULASKI,IN,18131,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018131,"<span class=""series-meta-observation-value"">21.42857</span>",21.42857
PUTNAM,IN,18133,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018133,"<span class=""series-meta-observation-value"">23.17794</span>",23.17794
RANDOLPH,IN,18135,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018135,"<span class=""series-meta-observation-value"">24.20671</span>",24.20671
RIPLEY,IN,18137,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018137,"<span class=""series-meta-observation-value"">20.17167</span>",20.17167
RUSH,IN,18139,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018139,"<span class=""series-meta-observation-value"">22.16216</span>",22.16216
ST. JOSEPH,IN,18141,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018141,"<span class=""series-meta-observation-value"">23.81812</span>",23.81812
SCOTT,IN,18143,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018143,"<span class=""series-meta-observation-value"">29.77250</span>",29.77250
SHELBY,IN,18145,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018145,"<span class=""series-meta-observation-value"">24.96132</span>",24.96132
SPENCER,IN,18147,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018147,"<span class=""series-meta-observation-value"">18.71921</span>",18.71921
STARKE,IN,18149,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018149,"<span class=""series-meta-observation-value"">25.48077</span>",25.48077
STEUBEN,IN,18151,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018151,"<span class=""series-meta-observation-value"">20.32086</span>",20.32086
SULLIVAN,IN,18153,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018153,"<span class=""series-meta-observation-value"">24.30025</span>",24.30025
SWITZERLAND,IN,18155,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018155,"<span class=""series-meta-observation-value"">25.77904</span>",25.77904
TIPPECANOE,IN,18157,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018157,"<span class=""series-meta-observation-value"">21.34034</span>",21.34034
TIPTON,IN,18159,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018159,"<span class=""series-meta-observation-value"">21.97183</span>",21.97183
UNION,IN,18161,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018161,"<span class=""series-meta-observation-value"">20.40816</span>",20.40816
VANDERBURGH,IN,18163,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018163,"<span class=""series-meta-observation-value"">22.75457</span>",22.75457
VERMILLION,IN,18165,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018165,"<span class=""series-meta-observation-value"">25.80645</span>",25.80645
VIGO,IN,18167,https://fred.stlouisfed.org/series/EQFXSUBPRIME0,https://fred.stlouisfed.org/series/EQFXSUBPRIME018167,"<span class=""series-meta-observation-value"">28.21970</span>",28.21970
