UNIT,CNTYNAMB,lat,lon,STALP,ZIP,ASSET
Bank Of The West,Bernalillo,35.084498,-106.514966,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.014281,-121.572211,CA,94104,"100,000,144"
Bank Of The West,New York,40.762031,-73.982535,CA,94104,"100,000,144"
Bank Of The West,Bernalillo,35.171202,-106.559834,CA,94104,"100,000,144"
Bank Of The West,Washington,45.382704,-122.757774,CA,94104,"100,000,144"
Bank Of The West,Dona Ana,32.314462,-106.644601,CA,94104,"100,000,144"
Bank Of The West,Denver,39.653138,-104.899239,CA,94104,"100,000,144"
Bank Of The West,Washington,45.520469,-123.051386,CA,94104,"100,000,144"
Bank Of The West,Johnson,41.68288,-91.59536,CA,94104,"100,000,144"
Bank Of The West,San Francisco,37.782799,-122.467837,CA,94104,"100,000,144"
Bank Of The West,Polk,41.58712,-93.628279,CA,94104,"100,000,144"
Bank Of The West,Lincoln,41.795685,-110.539006,CA,94104,"100,000,144"
Bank Of The West,Box Butte,42.321633,-103.072798,CA,94104,"100,000,144"
Bank Of The West,Multnomah,45.518513,-122.680008,CA,94104,"100,000,144"
Bank Of The West,San Joaquin,37.725046,-121.436621,CA,94104,"100,000,144"
Bank Of The West,Sarpy,41.178043,-96.042977,CA,94104,"100,000,144"
Bank Of The West,Multnomah,45.504924,-122.579151,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.56807,-105.110045,CA,94104,"100,000,144"
Bank Of The West,Multnomah,45.503658,-122.413933,CA,94104,"100,000,144"
Bank Of The West,Ada,43.616531,-116.203109,CA,94104,"100,000,144"
Bank Of The West,Reno,38.086546,-97.913448,CA,94104,"100,000,144"
Bank Of The West,Polk,41.628783,-93.732386,CA,94104,"100,000,144"
Bank Of The West,San Bernardino,34.10221,-117.575741,CA,94104,"100,000,144"
Bank Of The West,Sacramento,38.451724,-121.371834,CA,94104,"100,000,144"
Bank Of The West,Uinta,41.266716,-110.964361,CA,94104,"100,000,144"
Bank Of The West,Clay,39.237849,-94.435215,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.262621,-96.044728,CA,94104,"100,000,144"
Bank Of The West,Washoe,39.540938,-119.71549,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.07808,-118.132492,CA,94104,"100,000,144"
Bank Of The West,Boulder,39.986978,-105.158033,CA,94104,"100,000,144"
Bank Of The West,San Diego,32.780077,-117.012469,CA,94104,"100,000,144"
Bank Of The West,Douglas,41.234181,-96.049139,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.028486,-118.385964,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.353038,-121.90309,CA,94104,"100,000,144"
Bank Of The West,San Mateo,37.49013,-122.227736,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.080856,-118.072449,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.638003,-120.998712,CA,94104,"100,000,144"
Bank Of The West,Clark,36.144173,-115.293307,CA,94104,"100,000,144"
Bank Of The West,Multnomah,45.533627,-122.656305,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.000994,-118.082789,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.250242,-121.860732,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.609814,-105.099121,CA,94104,"100,000,144"
Bank Of The West,Ada,43.610953,-116.295553,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.050672,-118.260024,CA,94104,"100,000,144"
Bank Of The West,Adams,39.863009,-105.053041,CA,94104,"100,000,144"
Bank Of The West,Douglas,39.547249,-104.992159,CA,94104,"100,000,144"
Bank Of The West,Arapahoe,39.566072,-104.880736,CA,94104,"100,000,144"
Bank Of The West,Johnson,38.957931,-94.686344,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.06744,-118.398201,CA,94104,"100,000,144"
Bank Of The West,Stanislaus,37.314705,-121.022111,CA,94104,"100,000,144"
Bank Of The West,Maricopa,33.450358,-112.263929,CA,94104,"100,000,144"
Bank Of The West,Jefferson,39.643355,-105.392566,CA,94104,"100,000,144"
Bank Of The West,Douglas,39.537395,-104.877605,CA,94104,"100,000,144"
Bank Of The West,Santa Clara,37.311753,-122.032351,CA,94104,"100,000,144"
Bank Of The West,Boulder,40.103559,-105.172929,CA,94104,"100,000,144"
Bank Of The West,San Diego,32.747947,-116.984041,CA,94104,"100,000,144"
Bank Of The West,Los Angeles,34.107605,-118.054081,CA,94104,"100,000,144"
Bank Of The West,Washington,45.447827,-122.79006,CA,94104,"100,000,144"
Savings Bank Of Mendocino County,Mendocino,39.306646,-123.798627,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.137004,-123.224616,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,38.992338,-123.11861,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.410837,-123.354425,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.150774,-123.208844,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Lake,39.040687,-122.915186,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.696324,-123.484972,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.436671,-123.804585,CA,95482,"1,232,311"
Savings Bank Of Mendocino County,Mendocino,39.27054,-123.20559,CA,95482,"1,232,311"
Exchange Bank,Sonoma,38.609034,-122.871655,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.805048,-123.016829,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.458268,-122.733384,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.465794,-122.653396,CA,95401,"3,035,780"
Exchange Bank,Placer,38.753221,-121.244113,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.235963,-122.640185,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.461019,-122.717236,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.446758,-122.687039,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.426748,-122.667631,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.430572,-122.725396,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.292726,-122.466577,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.255022,-122.636501,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.432634,-122.741975,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.500915,-122.750172,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.440316,-122.714279,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.328944,-122.698469,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.348756,-122.709481,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.407792,-122.838867,CA,95401,"3,035,780"
Exchange Bank,Sonoma,38.54642,-122.80673,CA,95401,"3,035,780"
City National Bank,Los Angeles,33.76641,-118.2019,CA,90071,"71,469,658"
City National Bank,Clark,36.158834,-115.330772,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.058698,-118.443866,CA,90071,"71,469,658"
City National Bank,Ventura,34.229206,-119.017048,CA,90071,"71,469,658"
City National Bank,New York,40.75616,-73.982671,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.03577,-118.444131,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.053919,-118.46479,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.143878,-118.393136,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.14309,-118.405771,CA,90071,"71,469,658"
City National Bank,San Mateo,37.577481,-122.350822,CA,90071,"71,469,658"
City National Bank,San Francisco,37.79367,-122.398461,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.153688,-118.465396,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.047233,-118.525515,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.09992,-118.326879,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.156557,-118.485045,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.029558,-118.470122,CA,90071,"71,469,658"
City National Bank,Douglas,38.957347,-119.771729,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.062468,-118.415482,CA,90071,"71,469,658"
City National Bank,Carson City,39.190004,-119.746354,CA,90071,"71,469,658"
City National Bank,Orange,33.678923,-117.853025,CA,90071,"71,469,658"
City National Bank,Orange,33.651103,-117.748963,CA,90071,"71,469,658"
City National Bank,District Of Columbia,38.90568,-77.045243,CA,90071,"71,469,658"
City National Bank,Contra Costa,37.90626,-122.064393,CA,90071,"71,469,658"
City National Bank,San Diego,33.120465,-117.281026,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.059422,-118.412873,CA,90071,"71,469,658"
City National Bank,Alameda,37.810224,-122.265724,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.179169,-118.602756,CA,90071,"71,469,658"
City National Bank,Los Angeles,33.901975,-118.383522,CA,90071,"71,469,658"
City National Bank,Clark,36.100184,-115.119902,CA,90071,"71,469,658"
City National Bank,Orange,33.806101,-117.882231,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.418522,-118.558669,CA,90071,"71,469,658"
City National Bank,Santa Clara,37.422012,-122.140205,CA,90071,"71,469,658"
City National Bank,New York,40.714445,-74.015582,CA,90071,"71,469,658"
City National Bank,Ventura,34.156285,-118.828658,CA,90071,"71,469,658"
City National Bank,Fulton,33.846054,-84.372512,CA,90071,"71,469,658"
City National Bank,Los Angeles,33.831127,-118.345573,CA,90071,"71,469,658"
City National Bank,Riverside,33.953553,-117.38659,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.152772,-118.338314,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.051974,-118.25236,CA,90071,"71,469,658"
City National Bank,San Bernardino,34.069113,-117.57031,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.018692,-118.335171,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.067169,-118.406066,CA,90071,"71,469,658"
City National Bank,New York,40.75997,-73.972254,CA,90071,"71,469,658"
City National Bank,Suffolk,40.776642,-73.419408,CA,90071,"71,469,658"
City National Bank,San Diego,32.874063,-117.214767,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.154035,-118.36808,CA,90071,"71,469,658"
City National Bank,San Francisco,37.790627,-122.396947,CA,90071,"71,469,658"
City National Bank,Ventura,34.229517,-119.17251,CA,90071,"71,469,658"
City National Bank,Orange,33.616238,-117.872248,CA,90071,"71,469,658"
City National Bank,San Diego,32.715628,-117.167729,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.051161,-118.256552,CA,90071,"71,469,658"
City National Bank,Davidson,36.147951,-86.792251,CA,90071,"71,469,658"
City National Bank,Washoe,39.46514,-119.789221,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.153966,-118.254952,CA,90071,"71,469,658"
City National Bank,Hennepin,44.978235,-93.271007,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.050825,-118.256918,CA,90071,"71,469,658"
City National Bank,Los Angeles,33.986135,-118.16402,CA,90071,"71,469,658"
City National Bank,Clark,36.121742,-115.224209,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.062984,-118.361752,CA,90071,"71,469,658"
City National Bank,Alameda,37.69772,-121.925681,CA,90071,"71,469,658"
City National Bank,Los Angeles,33.758197,-118.111331,CA,90071,"71,469,658"
City National Bank,San Diego,32.844603,-117.276294,CA,90071,"71,469,658"
City National Bank,Miami,25.765542,-80.19018,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.216119,-118.370262,CA,90071,"71,469,658"
City National Bank,Clark,36.035547,-115.118422,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.066134,-118.380022,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.144481,-118.13239,CA,90071,"71,469,658"
City National Bank,Orange,33.688491,-117.864243,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.090103,-118.393029,CA,90071,"71,469,658"
City National Bank,San Diego,32.995518,-117.252642,CA,90071,"71,469,658"
City National Bank,Los Angeles,34.241136,-118.606127,CA,90071,"71,469,658"
City National Bank,Santa Clara,37.333425,-121.890812,CA,90071,"71,469,658"
City National Bank,Orange,33.850945,-118.05251,CA,90071,"71,469,658"
Cathay Bank,Santa Clara,37.316484,-122.032186,CA,90012,"19,235,288"
Cathay Bank,San Mateo,37.60669,-122.398,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.001342,-117.811014,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,33.97632,-117.898673,CA,90012,"19,235,288"
Cathay Bank,King,47.628087,-122.163616,CA,90012,"19,235,288"
Cathay Bank,Orange,33.695324,-117.797192,CA,90012,"19,235,288"
Cathay Bank,Queens,40.716446,-73.996622,CA,90012,"19,235,288"
Cathay Bank,New York,40.713539,-73.997067,CA,90012,"19,235,288"
Cathay Bank,Alameda,37.589354,-122.020914,CA,90012,"19,235,288"
Cathay Bank,Santa Clara,37.3836,-121.893821,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,33.990467,-117.925384,CA,90012,"19,235,288"
Cathay Bank,Santa Clara,37.456263,-121.911352,CA,90012,"19,235,288"
Cathay Bank,Sussex,40.513068,-74.405578,CA,90012,"19,235,288"
Cathay Bank,Orange,33.704546,-117.934045,CA,90012,"19,235,288"
Cathay Bank,King,47.439212,-122.22188,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,33.861518,-118.082162,CA,90012,"19,235,288"
Cathay Bank,San Bernardino,34.037543,-117.628563,CA,90012,"19,235,288"
Cathay Bank,Collin,33.026953,-96.770201,CA,90012,"19,235,288"
Cathay Bank,Santa Clara,37.325683,-121.82088,CA,90012,"19,235,288"
Cathay Bank,Cook,41.852931,-87.632892,CA,90012,"19,235,288"
Cathay Bank,Orange,33.825499,-117.835994,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,33.815819,-118.351263,CA,90012,"19,235,288"
Cathay Bank,New York,40.744226,-73.987626,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.060046,-118.13361,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.070914,-117.888953,CA,90012,"19,235,288"
Cathay Bank,Contra Costa,37.898154,-122.308928,CA,90012,"19,235,288"
Cathay Bank,Queens,40.768534,-73.827173,CA,90012,"19,235,288"
Cathay Bank,Queens,40.768534,-73.827173,CA,90012,"19,235,288"
Cathay Bank,Orange,33.683775,-117.808067,CA,90012,"19,235,288"
Cathay Bank,Queens,40.751232,-73.821364,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.078679,-118.122224,CA,90012,"19,235,288"
Cathay Bank,New York,40.713574,-73.995961,CA,90012,"19,235,288"
Cathay Bank,Alameda,37.48258,-121.945549,CA,90012,"19,235,288"
Cathay Bank,San Diego,32.826388,-117.154496,CA,90012,"19,235,288"
Cathay Bank,Orange,33.712851,-117.758959,CA,90012,"19,235,288"
Cathay Bank,Sacramento,38.529822,-121.495641,CA,90012,"19,235,288"
Cathay Bank,Cook,41.972759,-87.659801,CA,90012,"19,235,288"
Cathay Bank,King,47.665035,-122.313033,CA,90012,"19,235,288"
Cathay Bank,San Francisco,37.794313,-122.403003,CA,90012,"19,235,288"
Cathay Bank,Kings,40.638889,-74.006115,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.098991,-118.134678,CA,90012,"19,235,288"
Cathay Bank,Clark,36.125518,-115.225531,CA,90012,"19,235,288"
Cathay Bank,King,47.596617,-122.325844,CA,90012,"19,235,288"
Cathay Bank,Suffolk,42.352482,-71.062628,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.126448,-118.052589,CA,90012,"19,235,288"
Cathay Bank,Montgomery,39.09271,-77.154141,CA,90012,"19,235,288"
Cathay Bank,Dupage,41.812571,-87.950787,CA,90012,"19,235,288"
Cathay Bank,Kings,40.616552,-73.992833,CA,90012,"19,235,288"
Cathay Bank,Alameda,37.798629,-122.271699,CA,90012,"19,235,288"
Cathay Bank,Alameda,37.703813,-121.934222,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.062145,-118.238377,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.052442,-118.137128,CA,90012,"19,235,288"
Cathay Bank,Queens,40.639412,-74.117757,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.080202,-118.08975,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.234894,-118.562377,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.10433,-118.071918,CA,90012,"19,235,288"
Cathay Bank,Orange,33.744918,-117.969744,CA,90012,"19,235,288"
Cathay Bank,San Francisco,37.782683,-122.468978,CA,90012,"19,235,288"
Cathay Bank,Harris,29.705044,-95.549155,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.072057,-118.058677,CA,90012,"19,235,288"
Cathay Bank,Los Angeles,34.121515,-117.592209,CA,90012,"19,235,288"
Manufacturers Bank,Santa Clara,37.367415,-121.915971,CA,90071,"4,568,712"
Manufacturers Bank,Orange,33.92111,-117.882866,CA,90071,"4,568,712"
Manufacturers Bank,Orange,33.66219,-117.865649,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.156928,-118.487251,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.04903,-118.24182,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.179185,-118.599643,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.051852,-118.257591,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.153358,-118.25488,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,33.858328,-118.293072,CA,90071,"4,568,712"
Manufacturers Bank,Los Angeles,34.067049,-118.406993,CA,90071,"4,568,712"
River City Bank,Yolo,38.677496,-121.779591,CA,95833,"3,193,557"
River City Bank,Yolo,38.544343,-121.741352,CA,95833,"3,193,557"
River City Bank,Sacramento,38.611026,-121.505877,CA,95833,"3,193,557"
River City Bank,El Dorado,38.72851,-120.801991,CA,95833,"3,193,557"
River City Bank,Placer,38.752602,-121.309533,CA,95833,"3,193,557"
River City Bank,Placer,38.744547,-121.223254,CA,95833,"3,193,557"
River City Bank,Sacramento,38.669223,-121.271725,CA,95833,"3,193,557"
River City Bank,Sacramento,38.409081,-121.370461,CA,95833,"3,193,557"
River City Bank,Sacramento,38.582098,-121.415323,CA,95833,"3,193,557"
River City Bank,Sacramento,38.578237,-121.494732,CA,95833,"3,193,557"
Fremont Bank,Alameda,37.723677,-122.154035,CA,94538,"4,988,733"
Fremont Bank,Santa Clara,37.334928,-121.89317,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.617642,-122.06911,CA,94538,"4,988,733"
Fremont Bank,Contra Costa,37.903081,-122.061236,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.662168,-121.780397,CA,94538,"4,988,733"
Fremont Bank,Contra Costa,37.945874,-121.701478,CA,94538,"4,988,733"
Fremont Bank,San Francisco,37.778888,-122.392817,CA,94538,"4,988,733"
Fremont Bank,Contra Costa,37.820534,-121.999514,CA,94538,"4,988,733"
Fremont Bank,Contra Costa,37.724658,-121.943009,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.637119,-122.119827,CA,94538,"4,988,733"
Fremont Bank,Monterey,36.540549,-121.906102,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.589303,-122.068632,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.695017,-122.072935,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.704268,-121.850961,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.546303,-121.988998,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.546303,-121.988998,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.57135,-122.032209,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.556913,-121.951217,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.491271,-121.927912,CA,94538,"4,988,733"
Fremont Bank,Santa Clara,37.402605,-122.111051,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.552538,-122.047578,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.850379,-122.252352,CA,94538,"4,988,733"
Fremont Bank,Alameda,37.659271,-121.898845,CA,94538,"4,988,733"
Ctbc Bank Corp. (Usa),San Francisco,37.79734,-122.406956,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Orange,33.694868,-117.797687,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Middlesex,40.51257,-74.406361,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,33.990153,-117.915523,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,33.994582,-117.896705,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Santa Clara,37.322819,-122.017498,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,34.079549,-118.103423,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Santa Clara,37.423422,-121.918871,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,34.126521,-118.091908,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Queens,40.755603,-73.828359,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Kings,40.674066,-73.972636,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,34.12982,-118.028839,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,34.054469,-118.135918,CA,90017,"3,859,976"
Ctbc Bank Corp. (Usa),Los Angeles,34.047408,-118.261699,CA,90017,"3,859,976"
Bac Community Bank,Contra Costa,37.983318,-121.7157,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.889483,-121.62275,CA,95202,"787,962"
Bac Community Bank,San Joaquin,38.115364,-121.29285,CA,95202,"787,962"
Bac Community Bank,Stanislaus,37.645293,-120.994009,CA,95202,"787,962"
Bac Community Bank,San Joaquin,37.98736,-121.329221,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.9743,-122.058016,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.925371,-121.738229,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.988931,-121.785619,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.988931,-121.785619,CA,95202,"787,962"
Bac Community Bank,San Joaquin,37.954783,-121.284427,CA,95202,"787,962"
Bac Community Bank,Contra Costa,37.933249,-121.695393,CA,95202,"787,962"
Bac Community Bank,San Joaquin,37.738339,-121.425954,CA,95202,"787,962"
Sunwest Bank,Salt Lake,40.569255,-111.894982,CA,92614,"1,986,697"
Sunwest Bank,Canyon,43.706401,-116.636889,CA,92614,"1,986,697"
Sunwest Bank,Coconino,35.198802,-111.646502,CA,92614,"1,986,697"
Sunwest Bank,Ada,43.616105,-116.243534,CA,92614,"1,986,697"
Sunwest Bank,Maricopa,33.617392,-111.892486,CA,92614,"1,986,697"
Sunwest Bank,Orange,33.748206,-117.813861,CA,92614,"1,986,697"
Sunwest Bank,Orange,33.684773,-117.85133,CA,92614,"1,986,697"
Sunwest Bank,Orange,33.449556,-117.607107,CA,92614,"1,986,697"
Bank Of The Orient,San Francisco,37.792384,-122.398904,CA,94104,"955,718"
Bank Of The Orient,San Francisco,37.795145,-122.408182,CA,94104,"955,718"
Bank Of The Orient,San Francisco,37.763469,-122.479539,CA,94104,"955,718"
Bank Of The Orient,San Francisco,37.792587,-122.401054,CA,94104,"955,718"
Bank Of The Orient,San Francisco,37.78261,-122.464471,CA,94104,"955,718"
Bank Of The Orient,Alameda,37.802145,-122.269844,CA,94104,"955,718"
Bank Of The Orient,Honolulu,21.307364,-157.863037,CA,94104,"955,718"
Bank Of The Orient,San Mateo,37.604839,-122.397048,CA,94104,"955,718"
The Bank Of Hemet,Riverside,33.929747,-116.951453,CA,92506,"855,086"
The Bank Of Hemet,Riverside,33.747401,-116.987841,CA,92506,"855,086"
The Bank Of Hemet,Riverside,33.747615,-116.955666,CA,92506,"855,086"
The Bank Of Hemet,Riverside,33.954815,-117.394751,CA,92506,"855,086"
The Bank Of Hemet,Riverside,33.772925,-116.955413,CA,92506,"855,086"
The Bank Of Hemet,Riverside,33.555115,-116.674349,CA,92506,"855,086"
Citizens Business Bank,Los Angeles,34.140397,-118.000382,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.160422,-118.255067,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.140061,-118.035235,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.145914,-118.129578,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.068665,-117.75212,CA,91764,"13,746,731"
Citizens Business Bank,Santa Barbara,34.423677,-119.702257,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.809149,-117.841733,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,33.942512,-118.076082,CA,91764,"13,746,731"
Citizens Business Bank,Kern,35.374338,-119.016099,CA,91764,"13,746,731"
Citizens Business Bank,San Diego,32.9482,-117.240762,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.02034,-117.689398,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.66297,-117.865779,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.135801,-117.253447,CA,91764,"13,746,731"
Citizens Business Bank,Kern,35.776421,-119.24809,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.159158,-118.50073,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,33.891629,-118.395951,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.059982,-118.417048,CA,91764,"13,746,731"
Citizens Business Bank,Tulare,36.22588,-119.318803,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.465751,-117.245375,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.055548,-117.179579,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.748092,-117.838631,CA,91764,"13,746,731"
Citizens Business Bank,Madera,36.952875,-120.083224,CA,91764,"13,746,731"
Citizens Business Bank,Riverside,33.875607,-117.568394,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.627592,-117.7225,CA,91764,"13,746,731"
Citizens Business Bank,Ventura,34.222281,-119.03802,CA,91764,"13,746,731"
Citizens Business Bank,Ventura,34.218666,-119.144891,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.910987,-117.861946,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.155848,-118.828497,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,33.918668,-118.416005,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.199916,-118.34882,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.442197,-118.598953,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.868056,-117.924345,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.068732,-117.2781,CA,91764,"13,746,731"
Citizens Business Bank,Orange,33.525883,-117.71401,CA,91764,"13,746,731"
Citizens Business Bank,Ventura,34.272528,-119.251415,CA,91764,"13,746,731"
Citizens Business Bank,Riverside,33.983091,-117.373907,CA,91764,"13,746,731"
Citizens Business Bank,Kern,35.395171,-119.092416,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.152637,-118.344755,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.655807,-118.147658,CA,91764,"13,746,731"
Citizens Business Bank,San Joaquin,37.986021,-121.339927,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,33.988331,-118.161599,CA,91764,"13,746,731"
Citizens Business Bank,Kern,35.361838,-119.059658,CA,91764,"13,746,731"
Citizens Business Bank,San Diego,32.719875,-117.168561,CA,91764,"13,746,731"
Citizens Business Bank,Los Angeles,34.118091,-118.151141,CA,91764,"13,746,731"
Citizens Business Bank,San Bernardino,34.071291,-117.575929,CA,91764,"13,746,731"
Citizens Business Bank,Tulare,36.330119,-119.29927,CA,91764,"13,746,731"
